Component_1,Smiles_1,Component_2,Smiles_2,T_EP,mu_1,log10_1,FreeE_1,H_int_1,H_MF_1,H_HB_1,H_vdW_1,mu_2,log10_2,FreeE_2,H_int_2,H_MF_2,H_HB_2,H_vdW_2
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,299.56,-6.22932,-1.0825,-293992.35596,-11.09332,1.87566,-2.92989,-10.03909,-3.52352,-1.53235,-313527.57792,-9.60427,2.44644,-3.34609,-8.70461
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,307.46,-6.22932,-1.0825,-293992.35596,-11.09332,1.87566,-2.92989,-10.03909,-3.52352,-1.53235,-313527.57792,-9.60427,2.44644,-3.34609,-8.70461
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Salicylic Acid,O=C(O)c1ccccc1O,297.9,-6.45339,-1.24682,-293992.58003,-11.59961,1.67287,-3.36175,-9.91073,-3.29567,-0.50639,-311407.30938,-8.56921,1.75858,-3.30531,-7.02248
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.88,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,338.68,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,336.77,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,335.17,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,332.85,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.99,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.14,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,308.6,-6.30383,-1.13714,-293992.43047,-11.4761,1.43733,-2.72296,-10.19047,-11.00333,-5.54896,-538648.73255,-20.77637,2.70764,-3.54087,-19.94314
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,313.05,-6.28874,-1.12607,-293992.41538,-10.33442,2.00232,-2.18947,-10.14727,-5.24553,-7.16768,-559509.89291,-13.62851,4.15874,-3.57283,-14.21442
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,304.4,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,295.5,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,272.4,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,263.9,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,265.4,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,278.3,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,281.3,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,308.3,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,317.9,-6.43294,-1.23183,-293992.55958,-11.48045,1.63871,-2.95655,-10.16261,-4.82138,-1.06042,-291723.95226,-9.8165,2.08216,-2.18861,-9.71005
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],322.28,-9.03527,-4.00284,-439942.0885,-15.8064,4.3015,-4.00913,-16.09876,3.3365,-12.07864,-423409.04093,-8.30414,5.58925,-5.79608,-8.09731
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],318.4,-9.03527,-4.00284,-439942.0885,-15.8064,4.3015,-4.00913,-16.09876,3.3365,-12.07864,-423409.04093,-8.30414,5.58925,-5.79608,-8.09731
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],463.65,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],433.45,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],392.65,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],361.95,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],341.4,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],335.02,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],311.71,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],321.06,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],324.97,-9.82344,-4.58086,-439942.87667,-15.74597,4.35781,-3.96787,-16.13592,3.03856,-11.0046,-522108.54128,-7.91537,7.28879,-4.29082,-10.91334
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],439.35,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],398.05,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],353.75,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],315.25,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],305.68,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],308.55,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],313.15,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],322.45,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],326.62,-10.14425,-4.81614,-439943.19749,-16.12306,4.14155,-4.10644,-16.15816,1.16187,-11.74335,-620811.51281,-10.68411,7.93764,-4.37917,-14.24259
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],332.6,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],308.3,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.5,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],285.1,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],297.2,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],305.2,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],314.5,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,-10.37515,-4.98547,-439943.42838,-16.76092,3.95102,-4.53809,-16.17385,-0.61604,-13.31996,-719518.58613,-14.08047,8.39879,-4.91894,-17.56032
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],562.6,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],536.7,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],504.25,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],475.83,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],451.33,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],429.53,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],413.52,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],374.53,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],373.62,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],327.68,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],323.3,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],317.03,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],317.4,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],325.13,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],325.75,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],325.95,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.33,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.2,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.98,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.65,-8.43201,-3.56042,-439941.48524,-15.05303,4.39507,-3.41422,-16.03387,2.47058,-12.67745,-495308.53866,-8.32382,5.2237,-4.75843,-8.78909
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,335.41,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,334.06,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.87,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,331.87,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,330.77,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.63,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,328.01,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,326.0,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,321.27,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,321.75,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,321.99,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,321.18,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,320.64,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,320.42,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,324.04,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
Myristic Acid,CCCCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,325.54,-8.5188,-3.62407,-439941.57203,-16.75776,2.43664,-3.33539,-15.85901,-9.7221,-4.56619,-489295.10897,-18.57102,2.60835,-3.3249,-17.85447
"N-Benzyl-2-hydroxy-N,N-dimethylethanaminium chloride",C[N+](C)(CCO)Cc1ccccc1.[Cl-],Urea,NC(N)=O,238.15,0.40271,-14.24527,-640336.99008,-9.78092,6.38828,-3.9759,-12.1933,-1.65503,-3.36522,-141433.56349,-7.31001,1.73145,-4.98601,-4.05545
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],265.15,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],249.4,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],250.3,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],251.4,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],279.5,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
o-Cresol,Cc1ccccc1O,ChCl,C[N+](C)(C)CCO.[Cl-],283.0,-4.47108,-0.75739,-217694.63044,-8.0372,2.50751,-3.29919,-7.24552,1.47306,-13.409,-495309.53617,-9.14236,4.75929,-5.04376,-8.85789
