Component_1,Smiles_1,Component_2,Smiles_2,T_EP,nHD_1,nHA_1,nCsp3_1,nArR_1,nAlR_1,nValE_1,MolLogP_1,PEOE_VSA1_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA4_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,PEOE_VSA10_1,PEOE_VSA11_1,PEOE_VSA12_1,PEOE_VSA13_1,PEOE_VSA14_1,nHD_2,nHA_2,nCsp3_2,nArR_2,nAlR_2,nValE_2,MolLogP_2,PEOE_VSA1_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA5_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,MoRSE_N_0_1,MoRSE_N_1_1,MoRSE_N_2_1,MoRSE_N_3_1,MoRSE_N_4_1,MoRSE_N_5_1,MoRSE_N_6_1,MoRSE_N_7_1,MoRSE_N_8_1,MoRSE_N_9_1,MoRSE_N_10_1,MoRSE_N_11_1,MoRSE_N_12_1,MoRSE_N_13_1,MoRSE_N_14_1,MoRSE_N_15_1,MoRSE_N_16_1,MoRSE_N_17_1,MoRSE_N_18_1,MoRSE_N_19_1,MoRSE_N_20_1,MoRSE_N_21_1,MoRSE_N_22_1,MoRSE_N_23_1,MoRSE_N_24_1,MoRSE_N_25_1,MoRSE_N_26_1,MoRSE_N_27_1,MoRSE_N_28_1,MoRSE_N_29_1,MoRSE_N_30_1,MoRSE_N_31_1,MoRSE_O_0_1,MoRSE_O_1_1,MoRSE_O_2_1,MoRSE_O_3_1,MoRSE_O_4_1,MoRSE_O_5_1,MoRSE_O_6_1,MoRSE_O_7_1,MoRSE_O_8_1,MoRSE_O_9_1,MoRSE_O_10_1,MoRSE_O_11_1,MoRSE_O_12_1,MoRSE_O_13_1,MoRSE_O_14_1,MoRSE_O_15_1,MoRSE_O_16_1,MoRSE_O_17_1,MoRSE_O_18_1,MoRSE_O_19_1,MoRSE_O_20_1,MoRSE_O_21_1,MoRSE_O_22_1,MoRSE_O_23_1,MoRSE_O_24_1,MoRSE_O_25_1,MoRSE_O_26_1,MoRSE_O_27_1,MoRSE_O_28_1,MoRSE_O_29_1,MoRSE_O_30_1,MoRSE_O_31_1,RGyration_1,InertialShapeFactor_1,Eccentricity_1,Asphericity_1,SpherocityIndex_1,MoRSE_N_0_2,MoRSE_N_1_2,MoRSE_N_2_2,MoRSE_N_3_2,MoRSE_N_4_2,MoRSE_N_5_2,MoRSE_N_6_2,MoRSE_N_7_2,MoRSE_N_8_2,MoRSE_N_9_2,MoRSE_N_10_2,MoRSE_N_11_2,MoRSE_N_12_2,MoRSE_N_13_2,MoRSE_N_14_2,MoRSE_N_15_2,MoRSE_N_16_2,MoRSE_N_17_2,MoRSE_N_18_2,MoRSE_N_19_2,MoRSE_N_20_2,MoRSE_N_21_2,MoRSE_N_22_2,MoRSE_N_23_2,MoRSE_N_24_2,MoRSE_N_25_2,MoRSE_N_26_2,MoRSE_N_27_2,MoRSE_N_28_2,MoRSE_N_29_2,MoRSE_N_30_2,MoRSE_N_31_2,MoRSE_O_0_2,MoRSE_O_1_2,MoRSE_O_2_2,MoRSE_O_3_2,MoRSE_O_4_2,MoRSE_O_5_2,MoRSE_O_6_2,MoRSE_O_7_2,MoRSE_O_8_2,MoRSE_O_9_2,MoRSE_O_10_2,MoRSE_O_11_2,MoRSE_O_12_2,MoRSE_O_13_2,MoRSE_O_14_2,MoRSE_O_15_2,MoRSE_O_16_2,MoRSE_O_17_2,MoRSE_O_18_2,MoRSE_O_19_2,MoRSE_O_20_2,MoRSE_O_21_2,MoRSE_O_22_2,MoRSE_O_23_2,MoRSE_O_24_2,MoRSE_O_25_2,MoRSE_O_26_2,MoRSE_O_27_2,MoRSE_O_28_2,MoRSE_O_29_2,MoRSE_O_30_2,MoRSE_O_31_2,RGyration_2,InertialShapeFactor_2,Eccentricity_2,Asphericity_2,SpherocityIndex_2
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],539.52,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,42.072,-11.604,3.269,-5.104,-5.575,3.386,3.382,-0.216,0.488,-2.698,-1.737,0.868,3.6,-1.757,-0.248,-1.627,-1.482,3.343,1.123,-1.9,-0.013,-0.134,-0.092,1.102,0.378,-0.137,-0.765,-0.862,0.74,1.641,-0.083,1225.0,42.072,-11.604,3.269,-5.104,-5.575,3.386,3.382,-0.216,0.488,-2.698,-1.737,0.868,3.6,-1.757,-0.248,-1.627,-1.482,3.343,1.123,-1.9,-0.013,-0.134,-0.092,1.102,0.378,-0.137,-0.765,-0.862,0.74,1.641,-0.083,3.88796130406089,0.0010978075622389294,0.9691880039419406,0.4422894287448466,0.34899546477109866,231.0,29.936,-3.758,-0.606,-0.751,-3.024,1.447,1.078,0.746,-0.528,-1.312,-0.029,0.206,0.583,0.758,-0.64,-0.701,-0.323,0.491,1.211,-0.76,-0.711,0.329,-0.195,0.359,0.478,-0.504,-0.314,0.038,0.159,0.261,0.052,231.0,29.936,-3.758,-0.606,-0.751,-3.024,1.447,1.078,0.746,-0.528,-1.312,-0.029,0.206,0.583,0.758,-0.64,-0.701,-0.323,0.491,1.211,-0.76,-0.711,0.329,-0.195,0.359,0.478,-0.504,-0.314,0.038,0.159,0.261,0.052,2.8826005312256138,0.006311336005278988,0.9899830853107657,0.6403434770859792,0.5612529668882851
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],517.95,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,46.5,-13.238,2.322,-4.522,-7.397,6.478,3.134,-0.04,-0.529,-1.98,-2.487,2.052,3.281,-1.342,0.436,-2.276,-1.724,3.174,0.962,-2.462,0.547,-0.657,-0.086,0.668,0.449,-0.537,-0.685,-0.878,0.526,1.491,0.017,1225.0,46.5,-13.238,2.322,-4.522,-7.397,6.478,3.134,-0.04,-0.529,-1.98,-2.487,2.052,3.281,-1.342,0.436,-2.276,-1.724,3.174,0.962,-2.462,0.547,-0.657,-0.086,0.668,0.449,-0.537,-0.685,-0.878,0.526,1.491,0.017,3.8867878862512257,0.0008459454340185344,0.9540964899352945,0.35560945505244906,0.33246369564826384,231.0,27.758,-4.07,-0.525,-0.77,-3.699,1.961,1.412,0.892,-0.805,-1.035,-0.129,0.281,0.664,0.473,-0.443,-0.587,-0.64,0.906,1.058,-0.949,-0.378,0.134,-0.11,0.431,0.359,-0.514,-0.261,-0.052,0.227,0.229,0.046,231.0,27.758,-4.07,-0.525,-0.77,-3.699,1.961,1.412,0.892,-0.805,-1.035,-0.129,0.281,0.664,0.473,-0.443,-0.587,-0.64,0.906,1.058,-0.949,-0.378,0.134,-0.11,0.431,0.359,-0.514,-0.261,-0.052,0.227,0.229,0.046,2.5461761877776805,0.0029400574388118083,0.9476430580336205,0.3269083176016777,0.5192058616466432
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],502.18,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,31.657,-11.806,1.321,-5.336,-6.782,3.208,2.722,-0.007,0.588,-2.627,-1.726,1.091,3.162,-1.002,-0.24,-1.817,-1.408,3.369,1.611,-1.963,-0.423,-0.701,-0.264,1.218,0.608,-0.162,-1.059,-0.444,0.486,1.706,-0.268,1225.0,31.657,-11.806,1.321,-5.336,-6.782,3.208,2.722,-0.007,0.588,-2.627,-1.726,1.091,3.162,-1.002,-0.24,-1.817,-1.408,3.369,1.611,-1.963,-0.423,-0.701,-0.264,1.218,0.608,-0.162,-1.059,-0.444,0.486,1.706,-0.268,3.485784203852463,0.0007293983079295783,0.9044209769981811,0.20473531306044004,0.41894913539781686,231.0,29.9,-2.888,-1.487,-0.439,-3.485,1.593,1.406,0.842,-0.635,-0.699,-0.655,0.619,0.478,0.458,-0.6,-0.591,-0.426,0.466,1.387,-0.711,-0.671,0.138,0.123,0.111,0.593,-0.519,-0.401,0.123,-0.033,0.558,-0.179,231.0,29.9,-2.888,-1.487,-0.439,-3.485,1.593,1.406,0.842,-0.635,-0.699,-0.655,0.619,0.478,0.458,-0.6,-0.591,-0.426,0.466,1.387,-0.711,-0.671,0.138,0.123,0.111,0.593,-0.519,-0.401,0.123,-0.033,0.558,-0.179,3.008819832687993,0.0031081117327356363,0.973420867997893,0.4638616895147136,0.5251046698483077
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],473.58,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,51.652,-10.145,-0.711,-3.088,-6.851,5.861,2.868,0.256,0.57,-2.009,-2.492,2.548,3.032,-1.585,-0.424,-1.177,-1.354,2.906,1.599,-2.199,0.085,-0.628,0.543,0.601,0.112,-0.322,-0.665,-0.782,0.182,1.527,-0.104,1225.0,51.652,-10.145,-0.711,-3.088,-6.851,5.861,2.868,0.256,0.57,-2.009,-2.492,2.548,3.032,-1.585,-0.424,-1.177,-1.354,2.906,1.599,-2.199,0.085,-0.628,0.543,0.601,0.112,-0.322,-0.665,-0.782,0.182,1.527,-0.104,3.6595611730223396,0.0007166086828231445,0.9398606950150307,0.29884228516345906,0.26290153587426224,231.0,28.515,-3.925,-0.077,-1.516,-2.653,1.472,1.274,1.126,-0.946,-0.898,-0.163,0.175,0.49,0.744,-0.503,-0.843,-0.28,0.546,1.266,-0.764,-0.536,0.124,0.149,0.228,0.455,-0.395,-0.379,0.051,0.247,0.079,0.104,231.0,28.515,-3.925,-0.077,-1.516,-2.653,1.472,1.274,1.126,-0.946,-0.898,-0.163,0.175,0.49,0.744,-0.503,-0.843,-0.28,0.546,1.266,-0.764,-0.536,0.124,0.149,0.228,0.455,-0.395,-0.379,0.051,0.247,0.079,0.104,2.843668531064861,0.004650066096916161,0.9830289542212562,0.5493098746892575,0.5576623308316706
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],443.48,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,46.8,-13.474,3.287,-4.649,-6.77,4.808,3.608,-0.541,-0.664,-2.358,-2.265,0.874,2.99,-1.05,-0.021,-2.255,-1.014,3.141,1.57,-2.301,-0.208,-0.578,0.277,0.598,0.777,-0.107,-0.89,-0.669,0.355,1.244,0.258,1225.0,46.8,-13.474,3.287,-4.649,-6.77,4.808,3.608,-0.541,-0.664,-2.358,-2.265,0.874,2.99,-1.05,-0.021,-2.255,-1.014,3.141,1.57,-2.301,-0.208,-0.578,0.277,0.598,0.777,-0.107,-0.89,-0.669,0.355,1.244,0.258,3.7071459275832064,0.001013080395943025,0.9640451219099305,0.4045184750543205,0.26971252905477133,231.0,29.933,-3.682,-0.354,-0.905,-3.564,2.211,0.982,0.782,-0.561,-1.067,-0.229,0.338,0.785,0.298,-0.385,-0.68,-0.446,0.737,0.99,-0.768,-0.61,0.18,0.026,0.369,0.347,-0.306,-0.468,0.149,0.122,0.293,-0.011,231.0,29.933,-3.682,-0.354,-0.905,-3.564,2.211,0.982,0.782,-0.561,-1.067,-0.229,0.338,0.785,0.298,-0.385,-0.68,-0.446,0.737,0.99,-0.768,-0.61,0.18,0.026,0.369,0.347,-0.306,-0.468,0.149,0.122,0.293,-0.011,2.7822742110707814,0.0050185459224065905,0.9827883556119223,0.5489833505769706,0.577430749715004
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],438.48,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,49.299,-11.752,2.976,-5.221,-5.4,3.338,4.034,-1.367,1.119,-3.343,-0.758,0.977,4.23,-2.089,-0.157,-1.92,-1.304,3.563,1.058,-2.14,0.044,-0.46,-0.326,1.338,0.483,-0.113,-0.826,-0.901,0.498,1.558,-0.002,1225.0,49.299,-11.752,2.976,-5.221,-5.4,3.338,4.034,-1.367,1.119,-3.343,-0.758,0.977,4.23,-2.089,-0.157,-1.92,-1.304,3.563,1.058,-2.14,0.044,-0.46,-0.326,1.338,0.483,-0.113,-0.826,-0.901,0.498,1.558,-0.002,3.5788973747030184,0.0006710676283952773,0.8903075159258266,0.17929640318586657,0.4238588323937648,231.0,28.897,-3.123,-1.754,-0.144,-3.643,2.149,1.239,0.851,-1.077,-0.764,-0.295,0.296,0.672,0.526,-0.484,-0.57,-0.578,0.827,1.153,-0.838,-0.61,0.285,0.059,0.094,0.737,-0.538,-0.268,0.043,0.123,0.323,0.032,231.0,28.897,-3.123,-1.754,-0.144,-3.643,2.149,1.239,0.851,-1.077,-0.764,-0.295,0.296,0.672,0.526,-0.484,-0.57,-0.578,0.827,1.153,-0.838,-0.61,0.285,0.059,0.094,0.737,-0.538,-0.268,0.043,0.123,0.323,0.032,2.770928425392947,0.0034307732417933196,0.9693768147235496,0.435878666438388,0.5097690325428524
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.85,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,40.272,-10.746,1.518,-4.768,-4.878,5.212,4.672,0.921,0.162,-1.513,-2.462,1.305,4.158,-1.003,-0.222,-1.247,-2.264,3.411,1.166,-2.669,-0.378,-0.159,-0.444,1.04,0.651,-0.652,-0.285,-0.916,0.436,1.605,0.312,1225.0,40.272,-10.746,1.518,-4.768,-4.878,5.212,4.672,0.921,0.162,-1.513,-2.462,1.305,4.158,-1.003,-0.222,-1.247,-2.264,3.411,1.166,-2.669,-0.378,-0.159,-0.444,1.04,0.651,-0.652,-0.285,-0.916,0.436,1.605,0.312,3.3865946804125393,0.00041527246191308927,0.824451479006941,0.1367718747261626,0.34964683064974955,231.0,31.081,-4.409,-0.095,-0.881,-3.244,1.533,1.454,0.599,-0.754,-0.962,-0.382,0.251,0.974,0.172,-0.295,-0.828,-0.589,0.759,1.108,-0.535,-0.711,0.212,-0.036,0.193,0.479,-0.313,-0.364,0.007,0.24,0.171,0.044,231.0,31.081,-4.409,-0.095,-0.881,-3.244,1.533,1.454,0.599,-0.754,-0.962,-0.382,0.251,0.974,0.172,-0.295,-0.828,-0.589,0.759,1.108,-0.535,-0.711,0.212,-0.036,0.193,0.479,-0.313,-0.364,0.007,0.24,0.171,0.044,3.280499504259961,0.0030672420798165084,0.9801248607283383,0.5192945657638603,0.514423284679376
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.63,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,32.073,-9.635,-0.1,-2.57,-8.248,6.294,2.315,1.018,-0.509,-1.526,-3.268,2.298,3.868,-1.844,0.664,-2.09,-1.123,2.648,1.961,-2.232,-0.536,-0.216,0.08,0.931,0.43,0.041,-1.194,-0.242,0.291,1.422,0.197,1225.0,32.073,-9.635,-0.1,-2.57,-8.248,6.294,2.315,1.018,-0.509,-1.526,-3.268,2.298,3.868,-1.844,0.664,-2.09,-1.123,2.648,1.961,-2.232,-0.536,-0.216,0.08,0.931,0.43,0.041,-1.194,-0.242,0.291,1.422,0.197,3.599203628489252,0.0007366842793980808,0.936804354779683,0.28803934192697006,0.2884177562593889,231.0,29.753,-3.249,-1.095,-0.785,-3.034,1.646,1.374,0.641,-0.62,-1.064,-0.488,0.494,0.483,0.553,-0.197,-0.901,-0.427,0.507,1.29,-0.827,-0.647,0.347,-0.218,0.315,0.575,-0.581,-0.187,0.01,0.064,0.355,0.058,231.0,29.753,-3.249,-1.095,-0.785,-3.034,1.646,1.374,0.641,-0.62,-1.064,-0.488,0.494,0.483,0.553,-0.197,-0.901,-0.427,0.507,1.29,-0.827,-0.647,0.347,-0.218,0.315,0.575,-0.581,-0.187,0.01,0.064,0.355,0.058,2.8953756621539073,0.004959695224440099,0.9857619878148932,0.5803243139855492,0.533139201880302
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.88,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,41.21,-13.523,5.472,-5.302,-6.559,5.128,3.865,-0.451,-0.236,-1.711,-2.625,2.078,3.188,-1.235,0.107,-2.201,-1.181,3.418,1.021,-2.429,0.201,-0.53,-0.123,1.349,0.161,-0.304,-0.781,-0.686,0.487,1.287,0.038,1225.0,41.21,-13.523,5.472,-5.302,-6.559,5.128,3.865,-0.451,-0.236,-1.711,-2.625,2.078,3.188,-1.235,0.107,-2.201,-1.181,3.418,1.021,-2.429,0.201,-0.53,-0.123,1.349,0.161,-0.304,-0.781,-0.686,0.487,1.287,0.038,3.470183597738729,0.0007339225613459583,0.8618304876305001,0.14480822686036499,0.5491154816087271,231.0,30.239,-3.086,-0.44,-1.539,-1.65,0.581,1.998,0.289,-0.032,-1.506,-0.21,0.788,0.329,0.487,-0.357,-0.483,-0.889,1.115,0.795,-0.503,-0.998,0.48,-0.158,0.385,0.335,-0.365,-0.397,-0.106,0.391,0.339,-0.138,231.0,30.239,-3.086,-0.44,-1.539,-1.65,0.581,1.998,0.289,-0.032,-1.506,-0.21,0.788,0.329,0.487,-0.357,-0.483,-0.889,1.115,0.795,-0.503,-0.998,0.48,-0.158,0.385,0.335,-0.365,-0.397,-0.106,0.391,0.339,-0.138,3.0324838960228577,0.0035880852921236902,0.9791558405101747,0.5109245047461918,0.5633665623189786
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],377.63,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,31.581,-13.008,1.601,-4.505,-8.134,4.6,3.179,0.185,0.484,-2.073,-2.48,1.985,3.317,-1.45,0.818,-2.061,-1.338,3.201,1.213,-2.318,0.061,-0.542,-0.347,0.7,0.384,0.048,-0.803,-0.572,0.521,1.563,-0.048,1225.0,31.581,-13.008,1.601,-4.505,-8.134,4.6,3.179,0.185,0.484,-2.073,-2.48,1.985,3.317,-1.45,0.818,-2.061,-1.338,3.201,1.213,-2.318,0.061,-0.542,-0.347,0.7,0.384,0.048,-0.803,-0.572,0.521,1.563,-0.048,3.5571517871618994,0.0008995169225024069,0.944298098184372,0.3142861498724273,0.39631687719557435,231.0,30.026,-4.17,0.192,-1.668,-2.524,1.246,1.313,0.738,-0.893,-0.72,-0.557,0.428,0.311,0.855,-0.848,-0.473,-0.487,0.6,1.154,-0.783,-0.577,0.218,0.04,0.122,0.562,-0.516,-0.308,0.001,0.343,0.121,0.166,231.0,30.026,-4.17,0.192,-1.668,-2.524,1.246,1.313,0.738,-0.893,-0.72,-0.557,0.428,0.311,0.855,-0.848,-0.473,-0.487,0.6,1.154,-0.783,-0.577,0.218,0.04,0.122,0.562,-0.516,-0.308,0.001,0.343,0.121,0.166,3.1900657261406513,0.0025864981479900235,0.9710121433233029,0.44683530508131636,0.4946636726545883
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],338.85,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,28.74,-13.957,3.866,-6.519,-5.713,3.638,5.229,0.067,0.735,-2.278,-1.97,1.045,3.923,-1.485,-0.294,-2.083,-1.087,3.11,1.738,-2.652,0.219,-0.398,0.007,0.658,1.052,-0.657,-0.608,-0.757,0.246,1.667,-0.067,1225.0,28.74,-13.957,3.866,-6.519,-5.713,3.638,5.229,0.067,0.735,-2.278,-1.97,1.045,3.923,-1.485,-0.294,-2.083,-1.087,3.11,1.738,-2.652,0.219,-0.398,0.007,0.658,1.052,-0.657,-0.608,-0.757,0.246,1.667,-0.067,3.312967776417184,0.0004454417995209369,0.810517159151056,0.11758635807801798,0.36175065496246006,231.0,28.175,-3.221,-1.525,-0.244,-3.474,1.533,1.768,0.237,-0.155,-1.2,-0.384,0.697,0.464,0.625,-0.468,-0.623,-0.666,0.584,1.381,-0.842,-0.561,0.263,-0.148,0.402,0.326,-0.357,-0.25,-0.013,0.042,0.501,-0.118,231.0,28.175,-3.221,-1.525,-0.244,-3.474,1.533,1.768,0.237,-0.155,-1.2,-0.384,0.697,0.464,0.625,-0.468,-0.623,-0.666,0.584,1.381,-0.842,-0.561,0.263,-0.148,0.402,0.326,-0.357,-0.25,-0.013,0.042,0.501,-0.118,3.0524889413535146,0.007579197447912798,0.9945875576347701,0.723706940714708,0.5083786094226418
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.03,1,2,0.9375,0,0,108,5.552300000000005,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,83.32699093324824,6.372924901329379,48.86644014260623,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,1225.0,25.664,-12.228,4.15,-5.655,-6.08,6.453,1.975,0.156,0.285,-1.811,-2.367,1.751,4.036,-1.636,0.84,-2.559,-1.311,2.764,1.852,-1.966,-0.332,0.124,-0.246,0.592,0.94,-0.667,-0.663,-1.151,0.411,1.452,-0.154,1225.0,25.664,-12.228,4.15,-5.655,-6.08,6.453,1.975,0.156,0.285,-1.811,-2.367,1.751,4.036,-1.636,0.84,-2.559,-1.311,2.764,1.852,-1.966,-0.332,0.124,-0.246,0.592,0.94,-0.667,-0.663,-1.151,0.411,1.452,-0.154,3.3168419679768504,0.0004127364594003952,0.8118955727234368,0.13231617528527712,0.38180578964128103,231.0,29.64,-3.585,-0.422,-0.355,-3.185,1.288,1.651,0.828,-0.956,-1.057,-0.013,0.289,0.559,0.73,-0.841,-0.381,-0.396,0.527,1.281,-0.862,-0.575,0.299,-0.199,0.533,0.504,-0.563,-0.327,0.075,0.173,0.322,0.036,231.0,29.64,-3.585,-0.422,-0.355,-3.185,1.288,1.651,0.828,-0.956,-1.057,-0.013,0.289,0.559,0.73,-0.841,-0.381,-0.396,0.527,1.281,-0.862,-0.575,0.299,-0.199,0.533,0.504,-0.563,-0.327,0.075,0.173,0.322,0.036,2.8699432568463754,0.003258659291184262,0.970373985689212,0.44249765164891997,0.5690447575687826
