Component_1,Smiles_1,H_1,T_1,Component_2,Smiles_2,H_2,T_2,T_EP,X_1
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,328.32,0.50
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,328.48,0.51
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,329.98,0.60
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,329.52,0.61
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,330.58,0.68
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,330.55,0.70
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,331.58,0.80
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,331.12,0.80
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,332.20,0.85
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,332.42,0.90
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,301.20,0.10
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,296.71,0.20
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,289.87,0.30
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,283.68,0.40
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,281.33,0.50
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,272.78,0.60
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,277.48,0.70
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,282.82,0.80
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Capric Acid,CCCCCCCCCC(=O)O,27.50,304.80,285.39,0.90
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,42.99,289.45,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,16.40,341.15,226.15,0.50
Oxalic Acid,O=C(O)C(=O)O,18.58,462.40,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,307.15,0.50
Oxalic Acid,O=C(O)C(=O)O,18.58,462.40,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,321.15,0.67
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,331.46,0.60
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,331.36,0.70
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,332.40,0.80
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,335.05,0.89
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,442.25,0.22
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,407.25,0.30
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,362.95,0.41
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,330.98,0.50
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,319.93,0.59
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,326.01,0.70
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,332.69,0.80
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,335.79,0.90
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,398.65,0.20
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,363.05,0.30
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,324.55,0.40
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,306.67,0.50
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,321.91,0.59
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,323.95,0.70
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,330.81,0.80
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,335.55,0.90
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,333.60,0.10
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,322.20,0.20
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,313.60,0.30
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,303.80,0.40
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,298.40,0.51
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,307.70,0.61
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,316.00,0.70
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,326.80,0.82
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,331.40,0.89
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,539.52,0.11
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,517.95,0.15
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,502.18,0.20
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,473.58,0.25
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,443.48,0.33
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,438.48,0.35
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,418.85,0.40
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,393.63,0.45
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,393.88,0.45
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,377.63,0.47
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,338.85,0.55
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,331.03,0.60
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,331.95,0.63
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,333.20,0.69
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,333.75,0.74
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,334.60,0.81
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,335.05,0.84
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,335.28,0.90
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,343.91,0.10
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,340.64,0.19
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,334.48,0.30
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,331.22,0.40
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,323.69,0.50
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,328.79,0.60
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,331.38,0.70
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,332.53,0.80
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.50,350.40,333.69,0.87
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,341.61,0.10
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,339.79,0.20
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,337.49,0.30
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,333.90,0.40
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,330.76,0.50
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,330.38,0.60
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,329.86,0.80
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,333.64,0.88
Paracetamol,CC(=O)Nc1ccc(O)cc1,26.20,443.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,314.16,0.50
p-Coumaric acid,O=C(O)/C=C/c1ccc(O)cc1,27.42,492.36,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,340.15,0.33
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,310.15,0.14
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,305.15,0.25
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,302.15,0.33
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,299.15,0.44
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,294.15,0.50
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,288.15,0.57
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,285.15,0.67
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,282.15,0.75
Pelargonic Acid,CCCCCCCCC(=O)O,19.82,285.75,Lauric Acid,CCCCCCCCCCCC(=O)O,34.69,317.50,285.15,0.86
Phenol,Oc1ccccc1,11.51,314.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,243.15,0.67
Phenol,Oc1ccccc1,11.51,314.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,253.10,0.75
Phenol,Oc1ccccc1,11.51,314.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,260.20,0.80
Phenol,Oc1ccccc1,11.51,314.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,255.60,0.83
Phenol,Oc1ccccc1,11.51,314.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,279.30,0.88
Phenylacetic Acid,O=C(O)Cc1ccccc1,16.30,349.60,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,291.66,0.63
Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,293.98,0.67
Pimelic Acid,O=C(O)CCCCCC(=O)O,23.70,368.20,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],13.90,633.00,328.10,0.44
Pimelic Acid,O=C(O)CCCCCC(=O)O,23.70,368.20,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],7.30,583.00,309.60,0.45
Prilocaine,CCCNC(C)C(=O)Nc1ccccc1C,,310.55,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,16.40,341.15,291.15,0.50
Propionic acid,CCC(=O)O,10.57,252.15,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10.00,390.80,254.01,0.50
Propionic acid,CCC(=O)O,10.57,252.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,361.20,0.67
Propylene glycol,CC(O)CO,8.40,237.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,438.30,0.50
Propylene glycol,CC(O)CO,8.40,237.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,437.76,0.60
Propylene glycol,CC(O)CO,8.40,237.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,427.28,0.70
Propylene glycol,CC(O)CO,8.40,237.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,404.67,0.75
Propylene glycol,CC(O)CO,8.40,237.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,411.28,0.80
Ranitidine,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,342.15,Acetylsalicylic Acid,CC(=O)Oc1ccccc1C(=O)O,29.80,414.00,236.15,0.67
Ranitidine,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,342.15,Urea,NC(N)=O,14.60,405.85,242.15,0.67
Resorcinol,Oc1cccc(O)c1,20.40,382.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,279.15,0.50
Resorcinol,Oc1cccc(O)c1,20.40,382.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,360.15,0.80
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,534.80,0.10
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,488.80,0.20
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,444.60,0.30
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,411.80,0.40
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,388.50,0.50
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,360.80,0.60
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,347.80,0.70
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,359.70,0.80
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,395.40,0.90
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,550.70,0.10
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,505.70,0.21
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,438.70,0.30
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,393.60,0.41
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,341.15,0.50
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,340.60,0.50
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,352.70,0.60
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,366.80,0.71
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,385.40,0.79
Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,406.90,0.89
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],7.30,583.00,319.70,0.58
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10.00,390.80,336.30,0.42
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,[N5555]Br,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],40.10,375.90,312.50,0.60
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,534.70,0.10
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,507.40,0.20
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,484.60,0.30
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,453.30,0.40
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,430.10,0.50
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,412.40,0.60
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,399.30,0.70
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,381.00,0.80
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,363.90,0.90
Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,30.20,366.50,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,284.15,0.50
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,574.55,0.10
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,513.15,0.20
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,461.55,0.30
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,415.95,0.42
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,378.15,0.51
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,447.45,0.21
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,411.75,0.30
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,373.35,0.41
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,349.85,0.50
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,321.65,0.59
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,332.78,0.69
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,338.21,0.77
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,342.52,0.90
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,473.35,0.13
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,458.55,0.22
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,424.75,0.30
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,392.85,0.41
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,337.22,0.50
Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,327.92,0.60
